"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2019","2019",424,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",446,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2021","2021",360,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2022","2022",344,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2023","2023",426,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2024","2024",425,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2019","2019",542,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",567,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2021","2021",477,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2022","2022",473,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2023","2023",541,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2024","2024",579,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2019","2019",227,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",214,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2021","2021",234,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2022","2022",207,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2023","2023",216,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2024","2024",273,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2019","2019",49,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",46,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2021","2021",52,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2022","2022",54,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2023","2023",66,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2024","2024",48,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2019","2019",198,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",186,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2021","2021",173,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2022","2022",181,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2023","2023",163,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2024","2024",173,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2019","2019",247,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",232,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2021","2021",225,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2022","2022",235,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2023","2023",229,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2024","2024",221,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2019","2019",86,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",93,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2021","2021",87,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2022","2022",83,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2023","2023",96,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2024","2024",87,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2019","2019",308,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",350,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2021","2021",337,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2022","2022",289,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2023","2023",279,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2024","2024",348,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2019","2019",394,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",443,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2021","2021",424,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2022","2022",372,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2023","2023",375,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2024","2024",435,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2019","2019",57,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",38,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2021","2021",33,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2022","2022",38,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2023","2023",39,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2024","2024",46,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2019","2019",163,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",155,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2021","2021",140,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2022","2022",136,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2023","2023",131,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2024","2024",126,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2019","2019",220,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",193,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2021","2021",173,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2022","2022",174,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2023","2023",170,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2024","2024",172,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2019","2019",75,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",64,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2021","2021",68,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2022","2022",71,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2023","2023",57,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2024","2024",69,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2019","2019",257,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",247,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2021","2021",268,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2022","2022",266,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2023","2023",235,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2024","2024",216,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2019","2019",332,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",311,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2021","2021",336,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2022","2022",337,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2023","2023",292,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2024","2024",285,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2019","2019",26,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",43,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2021","2021",27,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2022","2022",27,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2023","2023",31,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2024","2024",25,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2019","2019",109,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",125,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2021","2021",119,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2022","2022",101,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2023","2023",109,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2024","2024",103,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2019","2019",135,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",168,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2021","2021",146,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2022","2022",128,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2023","2023",140,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2024","2024",128,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2019","2019",56,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",54,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2021","2021",46,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2022","2022",45,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2023","2023",45,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2024","2024",42,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2019","2019",221,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",220,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2021","2021",184,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2022","2022",201,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2023","2023",200,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2024","2024",172,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2019","2019",277,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",274,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2021","2021",230,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2022","2022",246,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2023","2023",245,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2024","2024",214,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2019","2019",11,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",17,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2021","2021",24,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2022","2022",19,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2023","2023",15,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2024","2024",23,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2019","2019",87,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2020","2020",82,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2021","2021",98,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2022","2022",91,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2023","2023",71,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y97","97 anni","99","totale","2024","2024",89,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2019","2019",98,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2020","2020",99,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2021","2021",122,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2022","2022",110,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2023","2023",86,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y97","97 anni","99","totale","2024","2024",112,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2019","2019",32,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2020","2020",39,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2021","2021",42,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2022","2022",33,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2023","2023",31,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y97","97 anni","99","totale","2024","2024",34,,
